,exit-0-train-loss,exit-1-train-loss,exit-2-train-loss,exit-3-train-loss,exit-4-train-loss,exit-0-train-accuracy,exit-1-train-accuracy,exit-2-train-accuracy,exit-3-train-accuracy,exit-4-train-accuracy,exit-0-test-loss,exit-1-test-loss,exit-2-test-loss,exit-3-test-loss,exit-4-test-loss,exit-0-test-accuracy,exit-1-test-accuracy,exit-2-test-accuracy,exit-3-test-accuracy,exit-4-test-accuracy
10,0.9224503660159716,0.5618299767964131,0.4266665983678966,0.3923515888175201,0.3550461053505665,0.7463310064310449,0.8402132688396636,0.8777473282502689,0.8878768129029219,0.897323146265047,1.16646630859375,0.811178515625,0.676750634765625,0.631150390625,0.615283349609375,0.6966,0.7946,0.8324,0.8468,0.8512
11,0.8851864139268636,0.5335273550070279,0.40290620264073307,0.36878388150662345,0.3301567248195931,0.7540419784689559,0.847625852957574,0.8832360955155436,0.8933498755408281,0.9045943887366412,1.16547646484375,0.784690234375,0.666464599609375,0.61487607421875,0.5959416015625,0.6998,0.8038,0.8332,0.8466,0.8498
12,0.8501408017997503,0.5042059568633148,0.3781074611212319,0.34407366255467176,0.30781802729267926,0.7636610627321341,0.8558393730712754,0.8900204945387158,0.9005111856208432,0.9096512787492835,1.12441103515625,0.7987521484375,0.674227734375,0.625542724609375,0.621951123046875,0.7088,0.798,0.8326,0.8448,0.8488
13,0.8177181078279715,0.47936025482720984,0.3563285476753225,0.32304219121757977,0.287342076475646,0.7706260649700434,0.8624431688797104,0.8963651639955713,0.9068558550776986,0.9160587667156127,1.127703125,0.7867734375,0.654438818359375,0.604280419921875,0.616801611328125,0.7086,0.7972,0.8352,0.847,0.8506
14,0.7832625234587871,0.45158122286044083,0.33297205533329144,0.3021559263374453,0.26489163684423367,0.7795462933153253,0.8683166995155123,0.9020188298482148,0.9108997966250756,0.9223563222903629,1.17230419921875,0.789114892578125,0.666100439453125,0.618109033203125,0.609761181640625,0.7026,0.8006,0.834,0.843,0.8506
15,0.7543039267457656,0.42601884383514854,0.3126108832576894,0.2834335259931214,0.24791412182177602,0.7866447848858666,0.8757449882607911,0.9084263178145441,0.9163650069492976,0.9268321410903723,1.1583076171875,0.79984033203125,0.6841435546875,0.655117138671875,0.655410693359375,0.7042,0.7994,0.835,0.8446,0.8484
16,0.7246380083391571,0.40587419317476897,0.2959741003702366,0.26819353474845115,0.2328082026986439,0.7954236715848325,0.8820268392081727,0.912957102810343,0.9211627706103603,0.930695479423012,1.142756640625,0.803911328125,0.662378759765625,0.62796748046875,0.62891962890625,0.708,0.797,0.839,0.8496,0.855
17,0.6966740789236049,0.38333455616759976,0.27872324201419696,0.2497260125313111,0.21331780926828214,0.8014699531216873,0.8869737968292357,0.9181867437240383,0.9266122763072139,0.9367653179009195,1.15271201171875,0.816969873046875,0.686706982421875,0.65147607421875,0.655571337890625,0.712,0.8008,0.8352,0.8478,0.8504
18,0.6665145076403012,0.3616462510600624,0.2590297006403562,0.23058243984636947,0.1961096171948002,0.8109084341701283,0.8935618880103022,0.9234399415787862,0.93097031040196,0.9409506010946125,1.162728515625,0.800659765625,0.6692521484375,0.62143017578125,0.62072412109375,0.7142,0.8034,0.8424,0.8504,0.856
19,0.6381215228973467,0.33968688776491746,0.23956467386396652,0.21217454613626904,0.17999970615169886,0.8182424951511963,0.9002049453871583,0.9294076999787988,0.9372521613493415,0.9463451405956765,1.14022412109375,0.809587451171875,0.683098828125,0.642033154296875,0.640628466796875,0.7144,0.804,0.8406,0.853,0.8546
20,0.6155188219959011,0.32342532891378944,0.22694608245616446,0.1998823931987185,0.16711556237779837,0.8242416628059458,0.9047514350103258,0.933428084585123,0.9411626135640867,0.9507816978272648,1.15507734375,0.818884912109375,0.684953759765625,0.63450615234375,0.640340966796875,0.7146,0.8036,0.8376,0.8522,0.8582
21,0.5844236598063619,0.2987663340393872,0.2089731026356291,0.18218369224132516,0.15133682879894936,0.832031157980699,0.91202267748192,0.9378253802482902,0.9454735337767273,0.9553910059599061,1.1536861328125,0.81894921875,0.69712939453125,0.64565576171875,0.6520384765625,0.7152,0.8064,0.8382,0.8496,0.852
22,0.5623972451138978,0.281640345874787,0.19485226546611334,0.16898711226747337,0.13888581987479487,0.8382423381049227,0.9174643308650894,0.9428115994377744,0.9501692173598951,0.9587517962167552,1.1596302734375,0.805902978515625,0.673344189453125,0.651303662109375,0.64501953125,0.7128,0.8106,0.8456,0.8526,0.8582
23,0.5399510997165314,0.26514220540082134,0.1824870031939286,0.1596880864696783,0.12975308829043353,0.8439509701533557,0.9216731709998351,0.9469026548672567,0.9531216873051644,0.9618691647493934,1.15113828125,0.785763525390625,0.690063671875,0.654046337890625,0.66350302734375,0.7204,0.8126,0.842,0.8522,0.8602
24,0.5128423056650517,0.2491241142835549,0.16856946733339354,0.14656588876412435,0.11803653908538213,0.8529026077533746,0.9263767068966872,0.9503576728883165,0.9565060345030664,0.9651514318694003,1.155783984375,0.80061826171875,0.69503427734375,0.64582880859375,0.642841357421875,0.7176,0.8088,0.8378,0.8542,0.8584
25,0.49406481643253686,0.23827313696496297,0.1592820052944225,0.13770311113575864,0.10915209857990907,0.8565225243618032,0.9295490416251149,0.9537027585177973,0.9595919937809676,0.9676720245620372,1.16957099609375,0.8244142578125,0.687686669921875,0.64889560546875,0.65296650390625,0.718,0.8058,0.843,0.855,0.8598
26,0.47345825955430265,0.22073784694957244,0.14829753864319872,0.12709079354255168,0.10036931639720144,0.8629300123281325,0.9356031754756539,0.9567494562272774,0.9632276150167647,0.9706166421936223,1.1716744140625,0.827275390625,0.692117626953125,0.656119189453125,0.666192041015625,0.7182,0.8052,0.8408,0.8546,0.859
27,0.4544821313240571,0.21232019735318136,0.14055213605016842,0.11944086097429545,0.09287201317618236,0.8682224717513015,0.9384457130293441,0.959018774882019,0.9651278749283476,0.9725090497915211,1.17222041015625,0.804528564453125,0.67061767578125,0.6265876953125,0.63517197265625,0.7216,0.8146,0.8456,0.857,0.862
28,0.4327641960016019,0.1959282164794544,0.12800462955237885,0.10762535267930759,0.08328640093373825,0.8742766056018406,0.9433769660230387,0.9629763409788694,0.968771348477829,0.975861987734686,1.17175908203125,0.81367802734375,0.67263857421875,0.64684873046875,0.647361376953125,0.7202,0.8088,0.846,0.8576,0.8604
29,0.4156017988669111,0.18487767997012194,0.12075778753209633,0.10189107791899946,0.077128952413016,0.8802914778839586,0.9466278238883087,0.9653163304567691,0.9706716083894119,0.9778564754104797,1.16306630859375,0.794433935546875,0.678613720703125,0.638301513671875,0.648599658203125,0.72,0.813,0.8446,0.8566,0.8566
30,0.39776152621494926,0.17590066037958085,0.11198828680183116,0.09400700223938172,0.07192000817376777,0.8857566882081805,0.9490541888167349,0.9681667203241435,0.9728624039073113,0.9793484150104829,1.17992138671875,0.8040986328125,0.687482080078125,0.649573046875,0.667203173828125,0.7182,0.8136,0.8462,0.8564,0.8594
31,0.3794734569712841,0.165153358140101,0.10581478091308667,0.08725364439374249,0.06607527957917488,0.8910727045724023,0.9524620929556894,0.9701847649409898,0.9750924609936318,0.9812015610399605,1.1693501953125,0.799770263671875,0.670587939453125,0.6437951171875,0.65359052734375,0.7216,0.8144,0.8504,0.8592,0.8614
32,0.36526610632229034,0.15311439630921625,0.09626990254787948,0.08034784123946809,0.06051777773020039,0.8940644360860928,0.9563725451704345,0.9727446192020479,0.977173324119952,0.9830311501283854,1.17399853515625,0.80379599609375,0.678387646484375,0.632721630859375,0.650012451171875,0.7204,0.8152,0.8466,0.8628,0.8658
33,0.35086965600976827,0.14527519537537986,0.0919233018512811,0.07603337061546435,0.05658711961061358,0.8989956890797873,0.9589088424904398,0.9745585036631044,0.9784768081915336,0.9836985967915446,1.19500927734375,0.812035595703125,0.68020556640625,0.645505029296875,0.6581015625,0.7188,0.816,0.8494,0.8554,0.8622
34,0.339032201111495,0.14299925133096716,0.089873955335549,0.07248388711366617,0.053324985546835124,0.9028040612166375,0.9598982340146525,0.9750060855431053,0.9802906926525901,0.9851905363915477,1.18802041015625,0.803937060546875,0.67797314453125,0.643480322265625,0.65380419921875,0.7196,0.8176,0.8466,0.8592,0.8608
35,0.3227078237508932,0.13085095523395968,0.08277535640915658,0.06641540592044821,0.04802649119117636,0.907664643387174,0.9639029139936082,0.977589496745216,0.9819632354673304,0.9867845560694458,1.1885494140625,0.809216845703125,0.678089013671875,0.652679052734375,0.66679423828125,0.7238,0.8166,0.8494,0.8562,0.8636
36,0.30850093319840444,0.12447942380949109,0.0784719281012713,0.06283190595038515,0.04568080418489058,0.91222683763771,0.9655754568083486,0.9785631836420602,0.9823558511515418,0.9872478425768153,1.1763185546875,0.814922802734375,0.681683935546875,0.65760029296875,0.663248974609375,0.7272,0.8164,0.8504,0.8596,0.8646
37,0.30022539207583765,0.1212677048202409,0.07565836895911693,0.060818121060346994,0.04369112068343594,0.9148181011535049,0.966871088566246,0.9792070733641668,0.9833609473031228,0.9881115970820802,1.17049521484375,0.79867412109375,0.675067529296875,0.650463623046875,0.655217626953125,0.7284,0.8224,0.851,0.8608,0.8658
38,0.2907233870366153,0.11793166775535724,0.07159410648277202,0.05753307035648523,0.04121914485482053,0.9173072845914049,0.9681196064420381,0.9807304222189068,0.9839969847115453,0.9887868960589238,1.17619375,0.805778759765625,0.679085888671875,0.650343994140625,0.656915771484375,0.7242,0.8158,0.85,0.862,0.8658
39,0.28349241834575306,0.11473188060213504,0.06998435917268023,0.055982591144504164,0.04041779860631248,0.9199142527345683,0.9692974534946722,0.9811858564125919,0.9847272498841784,0.9891245455473455,1.17044443359375,0.804023828125,0.675643505859375,0.633740673828125,0.648327490234375,0.7308,0.8188,0.8504,0.8636,0.8652
40,0.2760039796507291,0.11000689653987797,0.06646393076516871,0.05308766776958956,0.037409656983945945,0.9224034361724682,0.9707265745852015,0.9822380664462784,0.9856852321536541,0.9897370260147152,1.17938671875,0.804588427734375,0.672375341796875,0.63434541015625,0.65408427734375,0.7248,0.8184,0.852,0.8604,0.8632
41,0.2704277020302157,0.10523232174266398,0.06452085120552646,0.04966768993151801,0.03478671198964869,0.9244136284756304,0.971362611993624,0.9832117533431225,0.9869573069704989,0.9908991684399808,1.18252138671875,0.80954169921875,0.681343212890625,0.641735986328125,0.664565185546875,0.7256,0.8248,0.853,0.8644,0.864
42,0.26519293870876554,0.10359693938897221,0.06259093040592535,0.04930287174447982,0.03412450275837057,0.9257642264293174,0.9723284465767839,0.9834316181262809,0.9867845560694458,0.9909462823220863,1.1860748046875,0.80168251953125,0.664866357421875,0.637963330078125,0.657192529296875,0.7246,0.823,0.8516,0.8646,0.8642
43,0.260263556774191,0.09877493631037448,0.06184634089543859,0.04713986222134102,0.03268937740845184,0.9269577781093199,0.9741030694694192,0.9839577231431241,0.9880095170041853,0.9913624549473502,1.18875966796875,0.812587890625,0.67557841796875,0.631911962890625,0.649161767578125,0.7248,0.819,0.853,0.8618,0.8668
44,0.2538716200697285,0.09802349136196417,0.05932074465331053,0.04571746620805883,0.03208942498549776,0.9293841430377461,0.9745506513494201,0.9848607392168103,0.9880566308862907,0.9915666151031401,1.190173828125,0.811189404296875,0.669674609375,0.636204833984375,0.6534904296875,0.7214,0.816,0.8518,0.8644,0.8656
45,0.2515889586163438,0.09774221903194714,0.059817499347276426,0.04624673822251101,0.032769081459656776,0.9298709864861682,0.9736790445304709,0.9843267818862828,0.9877032767705004,0.9911347378505077,1.18251650390625,0.79996572265625,0.6723619140625,0.632054443359375,0.649314111328125,0.7264,0.8202,0.849,0.8622,0.8644
46,0.24911480499760505,0.09617978497911285,0.05925360507082787,0.04498187158424355,0.031337935944505735,0.9310252765977495,0.9749040054652103,0.9846408744336519,0.988033073945238,0.9917943321999827,1.1871474609375,0.809222998046875,0.671784716796875,0.647683544921875,0.663953955078125,0.7248,0.8204,0.8514,0.865,0.8684
47,0.24819973439548962,0.09606633284927091,0.057906611206429474,0.0450182537153713,0.03129998756819244,0.9307975595009069,0.9748411869557365,0.9849314100399683,0.9881587109641856,0.9916608428673509,1.190083203125,0.810565673828125,0.6732232421875,0.64242783203125,0.656530029296875,0.7238,0.8164,0.8522,0.8602,0.8644
48,0.24930335254532748,0.09547740932295389,0.058446776005636,0.04431154548379086,0.03032380848194655,0.9305384331493275,0.9748804485241577,0.9846958406294415,0.988347166492607,0.9920770154926148,1.18892890625,0.8093150390625,0.673871826171875,0.63585185546875,0.6496,0.7226,0.8206,0.8522,0.8606,0.8638
49,0.24541271515339494,0.0949077791767438,0.05797197941736814,0.044382530706227274,0.030802853294609977,0.9315042677324874,0.9750689040525791,0.9849078530989156,0.9882293817873437,0.9918964122778777,1.18481953125,0.80366513671875,0.66997060546875,0.636646826171875,0.656160546875,0.7258,0.8232,0.8494,0.8638,0.865
